Type,URL,Listing Agent,Price,Address,Beds,Showers,Cars,Location Type,Size of the property,Description,Features
Buy,https://www.domain.com.au/15-costata-crescent-adamstown-nsw-2289-2016234392,Anthony Di Nardo,"Auction Guide - $1,250,000",15 Costata Crescent Adamstown NSW 2289,4,2,2,House,537m²,"All the elements for a luxury lifestyle are in place in this beautifully appointed two storey home. Designer touches and a clear emphasis on comfort is apparent throughout its superb family layout - featuring four living zones, four dreamy bedrooms and two full bathrooms. The clever design of window placement has achieved remarkable natural light indoors, while outdoors showcases a stunning all",None
Buy,https://www.domain.com.au/67a-tooke-street-cooks-hill-nsw-2300-2016255326,Mark Kentwell,Guide: $1.2M Friendly Auction,67A Tooke Street Cooks Hill NSW 2300,3,2,1,House,118m²,None,['Ensuite']
Buy,https://www.domain.com.au/b304-21-honeysuckle-drive-newcastle-nsw-2300-2016221580,Tina Bone,"$1,195,000",B304/21 Honeysuckle Drive Newcastle NSW 2300,2,2,2,Apartment / Unit / Flat,-,"Twenty years from now you will be more disappointed by the things you didnt do that by the ones you did - Mark TwainA unique opportunity to own a luxurious brand new home in the much sought after LUME apartment development by DOMA in Newcastle. Perfectly located on the Harbour, LUMEs striking design sits proudly on the waters edge. From your front door, link up seamlessly with the stunning","['Air conditioning', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Ensuite', 'Ensuite(s)', 'Floorboards', 'Gym', 'Intercom', 'Internal Laundry', 'North Facing', 'Pets Allowed', 'Secure Parking', 'Swimming Pool', 'Water Views']"
Buy,https://www.domain.com.au/9-marin-street-adamstown-heights-nsw-2289-2016129302,Cveta Kolarovski,"Price Guide: $1,190,000 - $1,300,000",9 Marin Street Adamstown Heights NSW 2289,4,2,2,House,904m²,"Perfectly positioned in the eye of a peaceful cul-de-sac, this smartly renovated and extended home is a natural entertainer. Designed on one level above its double garage; open plan indoor/outdoor living is a defining feature with a huge pool for summer fun, and a sun-kissed deck the perfect spot to dine or relax and take in the show-stopping views. - Neutral décor, freshly polished timber",None
Buy,https://www.domain.com.au/707-9-watt-street-newcastle-nsw-2300-2016260130,Lucas Ferrari,"Guide $1,180,000",707/9 Watt Street Newcastle NSW 2300,3,2,2,House,148m²,"A prized north-eastern corner penthouse setting atop the Tattersalls on Watt apartments complex delivers the most mesmerising views of the Pacific Ocean, Nobbys headland and the sand dunes of Port Stephens. The 148sqm apartment captures the essence of Newcastle city living with its central address, fabulous bars and dining, boutique shopping, a choice of beaches, the harbour foreshore and a",None
Buy,https://www.domain.com.au/15-railway-street-dudley-nsw-2290-2016248950,Andrew McKiernan,"Price Guide $1,150,00 to $1,200,000",15 Railway Street Dudley NSW 2290,3,2,1,House,341m²,"Architecturally designed and quality owner built as a 'forever home' this contemporary take on a classic beach house merges high end finishes with innovative design and seamless indoor/outdoor living. An abundance of glass and louvre windows provide plenty of natural light, beautiful crossflow and leafy aspects. Open plan living is enhanced by a soaring 5.2m ceiling, while the polished concrete",None
Buy,https://www.domain.com.au/102-19-honeysuckle-drive-newcastle-nsw-2300-2016284983,Joel Soldado,"Guide $1,100,000-$1,200,000",102/19 Honeysuckle Drive Newcastle NSW 2300,2,2,2,Apartment / Unit / Flat,-,"This superb 2-bedroom, 2-bathroom apartment makes spectacular use of a prized corner position and an enviable address that sells itself with its sensational harbour's edge location.Overlooking the working port and Honeysuckle boardwalk to the bobbing masts of the Newcastle yacht club, an uninterrupted, dynamic panorama will be savoured all year round, at all times of the day and night. Under",None
Buy,https://www.domain.com.au/1603-466-king-street-newcastle-nsw-2300-2016276565,Andrew Walker,"$1,155,000",1603/466 King Street Newcastle NSW 2300,3,2,2,Apartment / Unit / Flat,-,None,None
Buy,https://www.domain.com.au/9-28-stevenson-place-newcastle-east-nsw-2300-2016067745,George Rafty,"$1,000,000 - $1,100,000",9/28 Stevenson Place Newcastle East NSW 2300,3,2,−,Apartment / Unit / Flat,-,"Positioned at the rear of the David Cohen and Co Bond Store apartments building fronting Foreshore Park, this 3-bedroom residence has direct access to the entire green space with the harbour and Nobbys Beach on its doorstep. You will fall in love with the building's original warehouse features including exposed convict brick walls and arches and raw timber columns, bearers and joists, while its","['Built in wardrobes', 'Carpeted', 'Close to schools', 'Close to shops', 'Close to transport', 'Ensuite', 'Heating']"
Buy,https://www.domain.com.au/3-53-church-street-the-hill-nsw-2300-2016190072,Damon Sellis,"Price Guide $990,000",3/53 Church Street The Hill NSW 2300,3,2,2,Townhouse,239m²,None,None
Buy,https://www.domain.com.au/201-29-31-laman-street-cooks-hill-nsw-2300-2016237384,Graeme Brownlow,"$980,000 - $1,010,000",201/29-31 Laman Street Cooks Hill NSW 2300,3,2,1,Apartment / Unit / Flat,-,None,None
Buy,https://www.domain.com.au/41-harle-street-hamilton-south-nsw-2303-2016247779,Darren Penn,Contact Agent,41 Harle Street Hamilton South NSW 2303,3,1,1,House,-,"This classic Hamilton South cottage is set on a level block in a popular leafy street and represents a wonderful opportunity to secure a home ready to move into.Beautifully represented with art deco period detailing across multiple living areas, its pristine interiors evoke a timeless style that is bound to impress, as is the private alfresco entertaining and backyard sanctuary.Set all on one",None
Buy,https://www.domain.com.au/64-dumaresq-street-hamilton-nsw-2303-2016285802,Michael Flook,Price Guide On Request,64 Dumaresq Street Hamilton NSW 2303,3,2,1,Semi-Detached,291m²,"Deceptively spacious and utterly contemporary, this 3-bedroom duplex provides a real sense of peace and privacy inside that will allow you to completely switch off and relax, yet it's only 350m from the vibrancy of Beaumont Street and Newcastle racecourse. Built 2006 to an exceptional standard with a steel frame, concrete slab and a range of features and finishes that make day-to-day living easy",None
Buy,https://www.domain.com.au/22a-valaud-crescent-highfields-nsw-2289-2016059429,Cveta Kolarovski,Contact Agent,22a Valaud Crescent Highfields NSW 2289,4,2,1,House,750m²,None,None
Buy,https://www.domain.com.au/160-northcott-drive-adamstown-heights-nsw-2289-2016233164,Luke Wilson,"$850,000",160 Northcott Drive Adamstown Heights NSW 2289,5,4,2,House,575m²,None,None
Buy,https://www.domain.com.au/2-lucas-crescent-adamstown-heights-nsw-2289-2016087786,Cveta Kolarovski,Contact Agent,2 Lucas  Crescent Adamstown Heights NSW 2289,5,2,3,House,-,"Modern style and effortless liveability combine in this spacious and versatile residence that enjoys a north-easterly aspect and lush leafy views at the rear. With a full interior renovation creating extra living and bedroom accommodation, the dual level layout is perfect for large and growing families. Stroll to schools, parkland and Westfield. - Spacious open plan lounge and dining connects to",None
Buy,https://www.domain.com.au/20-tallowood-circuit-charlestown-nsw-2290-2016254061,Damon Sellis,"$840,000-$890,000",20 Tallowood Circuit Charlestown NSW 2290,4,2,2,House,643m²,"Peacefully positioned opposite a leafy nature reserve and childrens playground, this dual storey brick and tile home is surrounded by absolute peace and tranquility yet is only minutes from Charlestown Square and a short drive to both the lake and Newcastle city centre. Designed with the family in mind, rooms are all generously proportioned featuring formal and casual living areas anchored by a",None
Buy,https://www.domain.com.au/2-railway-street-dudley-nsw-2290-2016219714,Geoffrey Hazelton,"$790,000 - $840,000",2 Railway Street Dudley NSW 2290,4,3,4,House,342m²,None,"['Air-Conditioner', 'Balcony', 'Built in wardrobes', 'Ensuite', 'Remote Garage', 'Rumpus Room', 'Secure Parking', 'Workshop']"
Buy,https://www.domain.com.au/702-14-honeysuckle-drive-newcastle-nsw-2300-2016278609,Michael Flook,Price Guide On Request,702/14 Honeysuckle  Drive Newcastle NSW 2300,2,2,1,Apartment / Unit / Flat,-,"One of just five penthouse level apartments crowning the Chifley complex on Honeysuckle Drive, this east facing 2-bedder delivers the most fabulous views taking in Newcastle harbour, Nobbys headland and beyond to Port Stephens. The open plan living area maximises both space and natural light with floor to ceiling windows across the apartment's entire length opening to a 27.5sqm terrace, perfect",None
Buy,https://www.domain.com.au/214-warners-bay-road-mount-hutton-nsw-2290-2016223899,Lily Chagorski,"$739,000 - $799,000",214 Warners Bay Road Mount Hutton NSW 2290,3,2,3,House,"1,202m²","Quietly tucked away from the hustle and bustle yet moments from Lake Macquarie's clear waters and a major shopping complex, this character home is a brilliant family entertainer that allows you to kick back and enjoy everything about relaxed lakeside living. Designed for complete family comfort, this 3-bedroom 2-bathroom home with plentiful garaging and pool is a great find.-Family home set well",None
Buy,https://www.domain.com.au/8-cameron-street-hamilton-nsw-2303-2016261431,George Rafty,"$730,000 - $780,000",8 Cameron Street Hamilton NSW 2303,3,2,1,House,111m²,"A sleek and modern transformation has made this attractive freestanding terrace a stylish 3-bedroom home with crisp interiors and intelligent use of space. Renovated throughout with a keen eye for style, there's much to admire both inside and out this tri-storey property. Looking fresh with a canvas of white décor and timber floors, the bright living area functions as one flowing space centred by","['Air conditioning', 'Built in wardrobes', 'Car Parking - Surface', 'Carpeted', 'Close to schools', 'Close to shops', 'Close to transport']"
Buy,https://www.domain.com.au/701-9-watt-street-newcastle-nsw-2300-2016118808,Tom Lemke,"$720,000 - $750,000",701/9 Watt Street Newcastle NSW 2300,2,1,2,Apartment / Unit / Flat,-,"A captivating harbour view that stretches northwest over the station precinct and water to Stockton creates a dynamic backdrop to the generous alfresco area of this exceptional penthouse level apartment. Positioned on the 7th floor of the 'Tattersalls on Watt' apartments complex, it combines the very best in location and design to create a living environment that is contemporary, carefree and low","['Air conditioning', 'Built in wardrobes', 'Car Parking - Basement', 'Carpeted', 'Close to schools', 'Close to shops', 'Close to transport', 'Intercom', 'Security Access', 'Water Views']"
Buy,https://www.domain.com.au/a2-75-shortland-esplanade-newcastle-nsw-2300-2016129296,Thomas Hook,"$709,950 Negotiable",A2/75 Shortland Esplanade Newcastle NSW 2300,3,2,2,Apartment / Unit / Flat,-,"Situated within the Arena complex directly opposite Newcastle Beach, this one-bedroom apartment offers exceptional beachside living with ocean views. Thanks to its ground floor location, the apartment offers dual access, both from within the complex, and from the generous courtyard leading to the visitor's car park. Contemporarily styled using a neutral palette, it provides a low maintenance","['Air conditioning', 'Car Parking - Basement', 'Furnished', 'Water Views']"
Buy,https://www.domain.com.au/29-215-darby-street-cooks-hill-nsw-2300-2016256894,John Kerr,"For Sale $695,000",29/215 Darby Street Cooks Hill NSW 2300,2,1,1,Apartment / Unit / Flat,-,"Located in the celebrated atmosphere of the Woolstore complex, this charming, extra large and spacious plus apartment offers modern living in a prime City centre locale. Glossy and private, it stands in a prized neighbourhood pocket amongst hip cafes, chic wine bars, the flagship Harris Farm market and iconic beaches. The inclusion of open plan living, two bedrooms opening onto an alfresco terrace",None
Buy,https://www.domain.com.au/16-stuart-street-kotara-south-nsw-2289-2016219185,Andrew McKiernan,"$680,000 to $720,000",16 Stuart Street Kotara South NSW 2289,4,2,1,House,601m²,Without question the complete renovation of this classic weatherboard home and its superbly convenient location form an irresistible combination that makes it a fabulous choice for families. The floorplan has been opened up for modern lifestyles creating an extra bedroom and bathroom including the master's sophisticated ensuite. A warm welcome is issued by a generous living room that sports new,None
Buy,https://www.domain.com.au/14-marie-street-charlestown-nsw-2290-2016198810,Troy McLennan,"$660,000 - $700,000",14 Marie Street Charlestown NSW 2290,4,2,2,House,714.5m²,"Perfectly positioned in a quiet cul-de-sac, this amazing family home offers generous living inside and out. With its leafy surroundings and manicured gardens, you find yourself lost in your very own private oasis rarely found this close to CBD living.With exclusive access, the secluded nature surroundings are uniquely featured with an extraordinary outlook from the large entertainers' deck","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Fireplace(s)', 'Floorboards', 'Garden', 'Terrace-Balcony']"
Buy,https://www.domain.com.au/43-kendall-street-charlestown-nsw-2290-2016262457,Mick Phillips,"Guide $650,000 - $700,000",43 Kendall Street Charlestown NSW 2290,4,2,2,House,598m²,"Essentially a 4-bedroom/2-bathroom home, this flexible offering has the opportunity to divide itself into 2 self-contained dwellings with a bedroom, bathroom, living space and second kitchen able to be locked off. On an elevated garden block and sitting atop a double garage, its ideal for everyone from families through to investors, and with Charlestown Square and its popular entertainment and",None
Buy,https://www.domain.com.au/1-184-park-avenue-kotara-nsw-2289-2016153435,Mathew Iuliano,"$649,950",1/184 Park Avenue Kotara NSW 2289,3,2,2,Townhouse,-,"Tantalisingly close to Westfield, Kotara South Public school and train station, this perfectly positioned townhouse promises a fabulous family-friendly lifestyle in the thick of the action. One of just two brand new Chris Toner designed homes in a boutique private setting with a generous floor space of 201sqm, this executive haven embodies the best of modern living with its open, airy atmosphere","['Air conditioning', 'Built in wardrobes', 'Carpeted', 'Close to schools', 'Close to shops', 'Close to transport', 'Ensuite', 'Heating']"
Buy,https://www.domain.com.au/310-470-king-street-newcastle-nsw-2300-2016234999,Andrew Walker,"$579,000",310/470 King Street Newcastle NSW 2300,3,3,2,Apartment / Unit / Flat,-,None,None
Buy,https://www.domain.com.au/no48-48-beath-crescent-kahibah-nsw-2290-2016152087,Kellie Quinn,"$550,000 to $745,000","No48, 48 Beath Crescent Kahibah NSW 2290",3,2,2,Townhouse,-,None,None
Buy,https://www.domain.com.au/73-tennent-road-mount-hutton-nsw-2290-2016280426,Robert Russell,"$529,950",73 Tennent Road Mount Hutton NSW 2290,4,2,1,House,375m²,Easy-care single level living combined with a practical floor plan allows for a comfortable living environment. Open plan in nature with separate formal and casual living opportunities. Master bedroom possesses walk-in robe and ensuite and is located independently from the remaining bedrooms. Spacious centralised kitchen overlooks the generous meals and family zone. Low maintenance villa sized,None
Buy,https://www.domain.com.au/lot-56-g04-300-brunker-road-adamstown-nsw-2289-2016048215,Ryan Houston,"$519,900",Lot 56 - G04/300 Brunker Road Adamstown NSW 2289,2,2,1,Apartment / Unit / Flat,-,None,None
Buy,https://www.domain.com.au/119-569-hunter-street-newcastle-nsw-2300-2016078212,Michael Flook,"$490,000 - $520,000",119/569 Hunter Street Newcastle NSW 2300,2,1,1,Apartment / Unit / Flat,-,"Situated on the first floor of the refurbished 'The Star' complex with secure gated entry and a car space, this low maintenance property is superbly positioned with transport on the doorstep, Marketown around the corner and the beach and harbour just moments away. Nice and quiet inside in spite of its vibrant address, the practical layout features two robed bedrooms sharing a bathroom/laundry, an",None
Buy,https://www.domain.com.au/411-470-king-street-newcastle-nsw-2300-2016234912,Andrew Walker,"$499,000",411/470 King Street Newcastle NSW 2300,3,3,2,Apartment / Unit / Flat,-,None,None
Buy,https://www.domain.com.au/13-29-33-wilsons-road-mount-hutton-nsw-2290-2016249542,Robert Russell,"$399,950",13/29-33 Wilsons Road Mount Hutton NSW 2290,2,1,1,Villa,-,Ultra-convenient location is the major selling point of this single level low maintenance villa. Positioned directly opposite Lake fair shopping centre which has recently completed a massive expansion. The urge to shop daily for fresh produce combined with the bonus of public transport at your door caters for the opportunity to throw away the car keys if and when the need arises. The easy care,None
Buy,https://www.domain.com.au/lot-54-g01-300-brunker-road-adamstown-nsw-2289-2016048191,Ryan Houston,"$389,900",Lot 54 - G01/300 Brunker Road Adamstown NSW 2289,5,2,2,Apartment / Unit / Flat,-,None,None
Buy,https://www.domain.com.au/306-316-charlestown-road-charlestown-nsw-2290-2016121521,Damon Sellis,"$360,000-$390,000",306/316 Charlestown Road Charlestown NSW 2290,3,3,2,Apartment / Unit / Flat,-,Brilliant northwesterly views that stretch across the district to the mountains where you can watch the sun set at the end of each day are a prominent feature of this spacious 1-bedroom + study Alto apartment. The bright open plan living space with a galley kitchen connects to a generous balcony for alfresco enjoyment in a fabulous location geared for lifestyle convenience just a few short steps,None
Buy,https://www.domain.com.au/23-o-brien-street-gateshead-nsw-2290-2016285830,Troy McLennan,"AUCTION - $360,000",23 O'Brien Street Gateshead NSW 2290,3,1,2,House,676.6m²,"https://auctionnow.com.au/properties/61429 - On Site & Online Auction**As this property is now a deceased estate, the settlement will be subject to probate**Situated within minutes from major shopping districts, lifestyle beaches, and Lake Macquarie you'll find this amazing opportunity on a 676.6m2 block of R3 zoned land with a well built 3 bedroom home ready to be transformed.With hardwood","['Air conditioning', 'Close to schools', 'Close to shops', 'Close to transport', 'Terrace-Balcony']"
Buy,https://www.domain.com.au/307-35-shortland-esplanade-newcastle-nsw-2300-2016262164,Lance Jensen,"Auction 20.6.20 - Price Guide, $1,350,000",307/35 Shortland Esplanade Newcastle NSW 2300,2,2,2,Apartment / Unit / Flat,-,None,"['Secure Parking', 'Water Views']"
Buy,https://www.domain.com.au/5-vere-road-adamstown-nsw-2289-2016226362,Scott Ferris,"$800,000 - $850,000",5 Vere Road Adamstown NSW 2289,4,2,1,House,304m²,None,"['4th Bedroom or Study', 'Built in wardrobes', 'Close to Hospital', 'Close to schools', 'Close to shops', 'Close to transport', 'Deck', 'Ducted Air-conditioning', 'Floorboards', 'Garage- Single', 'Pets Allowed', 'Plantation Shutters', 'Split System AirCon']"
Buy,https://www.domain.com.au/2a-2b-alexander-street-mount-hutton-nsw-2290-2016302327,Les Jarvis,"$575,000 & $595,000",2A - 2B Alexander Street Mount Hutton NSW 2290,3,2,1,Townhouse,-,The finish and styling of these homes offer all the creature comforts you've been looking for and are sure to please even the most discerning buyers. Boasting spacious fully tiled open plan living for entertaining with family and friends plus direct access to private courtyards for relaxing or pottering in the yard.Stunning well-appointed Smartstone kitchens with ample bench space and quality,None
Buy,https://www.domain.com.au/302-123-king-street-newcastle-nsw-2300-2016227373,Jason Maxwell,"$459,000",302/123 King  Street Newcastle NSW 2300,-,-,-,Apartment / Unit / Flat,None,"Introducing Ireland's Bond 1884, a rare heritage building, blended seamlessly with modern luxury.Newcastle's best example of an adaptive re-use project. This boutique one bedroom, one bathroom apartment offers untouched heritage facade with completion to be July 2020.Designed by multi award winning architects EJE, the masterful design blends the rich history of Newcastle's CBD with fluid",None
Buy,https://www.domain.com.au/7-37-patricia-avenue-charlestown-nsw-2290-2016257545,Chris Rowbottom,"Price Guide $410,000 - $450,000",7/37 Patricia Avenue Charlestown NSW 2290,2,1,1,House,-,None,"['Built in wardrobes', 'Courtyard', 'Fully fenced']"
Buy,https://www.domain.com.au/11-28-cowmeadow-road-mount-hutton-nsw-2290-2015912077,Aaron Walter,"$400,000 to $440,000",11/28 Cowmeadow Road Mount Hutton NSW 2290,2,1,1,Villa,-,None,None
Buy,https://www.domain.com.au/24-1a-kalaroo-road-redhead-nsw-2290-2016155741,Jesse Rowbottom,"Price Guide $165,000 - $179,000",24/1A Kalaroo Road Redhead NSW 2290,2,1,1,House,-,None,None
Buy,https://www.domain.com.au/23-wrightson-avenue-bar-beach-nsw-2300-2015835541,Kate Rundle,"$2,750,000",23 Wrightson  Avenue Bar Beach NSW 2300,4,3,2,House,604m²,"Find yesterday's grace, today's style and a lifetime location in this elegant home c.1928 positioned in one of Bar Beach's blue-ribbon streets.Rich with period detail including beautiful leadlight windows and French doors, ornate plaster ceilings and beautiful fretwork, this substantial double storey home sports the results of two previous extensions, now fitting a modern family with a wealth of","['Air conditioning', 'Close to schools', 'Close to shops', 'Close to transport']"
Buy,https://www.domain.com.au/27-dickinson-street-charlestown-nsw-2290-2016127422,Robert Russell,"$2,240,000",27 Dickinson Street Charlestown NSW 2290,-,-,-,Vacant land,None,None,None
Buy,https://www.domain.com.au/802-335-wharf-road-newcastle-nsw-2300-2013518854,Kate Rundle,"$2,000,000",802/335 Wharf Road Newcastle NSW 2300,4,2,3,Apartment / Unit / Flat,-,"A huge sub penthouse (230sqm internal 276sqm total area) in a coveted North East corner. Perfectly situated between the Harbour and city precinct to ensure you are within a nice easy walk to the Harbour Foreshore, light rail, Newcastle's best eateries and some of the countries finest beaches. Secure video entry to your floor, 2 lifts, secure parking for 3 cars (side by side) plus storage cage","['Air conditioning', 'Built in wardrobes', 'Close to shops', 'Close to transport']"
Buy,https://www.domain.com.au/49-gibson-street-cooks-hill-nsw-2300-2016086810,Andrew Walker,Open negotiation,49 Gibson Street Cooks Hill NSW 2300,4,3,2,House,239m²,"Given current circumstances viewing is available by appointment throughout the week as well as Saturday and Sunday, simply call, text or email with your preferred viewing time.Spellbinding and captivating, this freestanding luxury residence provides the ultimate in design and functionality with a quality high end finish that exudes class and refined elegance. Located on the fringe of the city",None
Buy,https://www.domain.com.au/168-lawson-street-hamilton-south-nsw-2303-2016214089,Lyndall Allan,"Guide $1,595,000",168 Lawson  Street Hamilton South NSW 2303,3,2,1,House,-,"A stunning showcase of sophistication and quality design, this Federation era sensation flaunts the results of a spectacular c.2014 renovation and extension with the subsequent addition of poolside entertaining a subtle nod to classic Hamptons style. Hallmark features of its heritage include a delightful front verandah, high ceilings, lead light windows and generous room dimensions underpinned by",None
Buy,https://www.domain.com.au/65-7-king-street-newcastle-nsw-2300-2016140363,Alex Brooks,"Guide $1,550,000 - $1,670,000",65/7 King Street Newcastle NSW 2300,2,2,2,Apartment / Unit / Flat,-,None,None
Buy,https://www.domain.com.au/2-korokaa-terrace-mount-hutton-nsw-2290-2016024901,Mathew Iuliano,"$1,525,000 - $1,575,000",2 Korokaa Terrace Mount Hutton NSW 2290,6,3,3,House,"2,500m²","A celebration of contemporary Australian design on a bumper 2,500sqm landholding, this c.2015 custom-built family entertainer is backdropped by stunning treetop vistas and magical sunset views in a small, friendly community titled estate. Impressive in design, finish and seamless indoor-outdoor living, the 5-bedroom + study, 3.5-bathroom residence offers a choice of four separate living and","['Air conditioning', 'Area Views', 'Built in wardrobes', 'Carpeted', 'Close to schools', 'Close to shops', 'Close to transport', 'Ensuite', 'Heating', 'Prestige Homes', 'Swimming Pool']"
Buy,https://www.domain.com.au/40-everton-street-hamilton-nsw-2303-2016203453,George Rafty,"$1,500,000 - $1,600,000",40 Everton Street Hamilton NSW 2303,4,4,3,House,494m²,"Set on the doorstep of vibrant Beaumont Street known for its cosmopolitan dining and coffee scene, this contemporary but timeless residence has been renovated to absolute perfection with an upper level extension adding extra bedroom and bathroom accommodation. Behind a facade that evokes its original era, the interiors embrace both past and present characteristics the marriage of styles is simply",None
Buy,https://www.domain.com.au/b6-75-shortland-esplanade-newcastle-nsw-2300-2016170948,Ben Robinson,Price Guide On Request,B6/75 Shortland Esplanade Newcastle NSW 2300,3,2,2,Apartment / Unit / Flat,-,"With a knockout location, upgraded features throughout and ultra-spacious proportions that rival a small house, this ground floor 'Arena' apartment will win many hearts. Choose to enter via the secure foyer or through your own private courtyard that extends the light-filled living space and is a delightful spot to enjoy the morning sunshine and ocean breezes. A feeling of space and openness washes",None
Buy,https://www.domain.com.au/28-council-street-cooks-hill-nsw-2300-2016216062,Andrew Walker,"$1,425,000 - $1,495,000",28 Council Street Cooks Hill NSW 2300,4,2,1,House,-,"In the heart of the action just 200m from Darby Street, this modern interpretation of a double storey terrace is lifestyle focused and resides in a prized period streetscape coveted for its convenience, quality and surrounding amenity. Resting on the corner of Glovers Lane delivering an abundance of parking on the doorstep, this home is deceptively spacious inside with every room bathed in natural",None
Buy,https://www.domain.com.au/101-19-honeysuckle-drive-newcastle-nsw-2300-2016275512,Mark Kentwell,Guide $1.4m Friendly Auction,101/19 Honeysuckle Drive Newcastle NSW 2300,3,2,2,Apartment / Unit / Flat,-,None,"['Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'City Views', 'Dishwasher', 'Ensuite', 'Heating', 'Intercom', 'Secure Parking', 'Study', 'Water Views']"
Buy,https://www.domain.com.au/22-48-zaara-street-newcastle-east-nsw-2300-2016254545,Russell Dawson,Friendly Auction,22/48 Zaara Street Newcastle East NSW 2300,3,2,2,Apartment / Unit / Flat,150m²,None,None
Buy,https://www.domain.com.au/1701-464-king-street-newcastle-nsw-2300-2013740637,Andrew Walker,"$1,390,000 - $1,430,000",1701/464 King Street Newcastle NSW 2300,3,3,2,New Apartments / Off the Plan,-,None,None
Buy,https://www.domain.com.au/1301-466-king-street-newcastle-nsw-2300-2013740638,Andrew Walker,"$1,350,000 - $1,390,000",1301/466 King Street Newcastle NSW 2300,3,3,2,New House & Land,191m²,"Given current circumstances viewing is available by appointment throughout the week as well as Saturday and Sunday, simply call, text or email with your preferred viewing time.Endless hours experiencing the life of a harbour and the ocean is enjoyed from this spacious apartment.Rowing fours and surf boats gliding through the water of a morning or the arrival of a Cruise Ship nurtured by the",None
Buy,https://www.domain.com.au/15-george-street-highfields-nsw-2289-2015938546,Peter Shiels,"Guide: $1,150,000 - $1,250,000",15 George Street Highfields NSW 2289,4,1,1,House,"5,876m²","Expressions Of Interest Closes Friday 28th February 2020.This enormous 5876sqm block is a rare find & provides an extraordinary opportunity to have it all. Positioned in Highfields this property really gives you the best of both worlds, with all the benefits of suburban living with shops & schools close by with the added luxury of enough land to have you feeling you are a million miles away from",None
Buy,https://www.domain.com.au/1-jenner-parade-hamilton-south-nsw-2303-2014323748,Greg Handsaker,"From $1,150,000",1 Jenner Parade Hamilton South NSW 2303,3,2,2,House,-,"***All inspections to view plans in our office 443 Hunter St***Step into a world of design excellence, luxurious living space and premium quality at Junction Terraces. Envisioned by Newcastle based ABL Property, the collection of just six luxury townhomes, is an exciting opportunity to indulge in a prestigious lifestyle in one of Newcastle's most prized locations.With a choice of generous","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport']"
Buy,https://www.domain.com.au/13-ashby-street-dudley-nsw-2290-2016167789,Jacob Hosking,"Guide: $1,050,000 - $1,150,000",13 Ashby Street Dudley NSW 2290,3,2,2,House,758.1m²,Sitting in an elevated position that captures the amazing coastal breezes that flow through this fantastic beach side suburb this luxurious home has everything you need to fulfil your property dreams!This property is sure to please those that enjoy entertaining with a beautiful private inground concrete pool & covered entertaining area which connects to the air-conditioned games room & bar. With,None
Buy,https://www.domain.com.au/hamilton-south-nsw-2303-2016075431,Jenny Andrew,Contact Agent,Hamilton South NSW 2303,4,2,2,House,461m²,"This modern, incredibly well maintained, 4-bedroom, 2-bathroom property is situated in a quiet street, opposite a large oval. The home offers plenty of space both inside and out and includes 2 generous open plan living areas and well sized bedrooms. With a kitchen that overlooks the family/rumpus room and a seprate dining/living area, it's perfect for growing families. The rear yard is compact","['Air conditioning', 'Built in wardrobes', 'Fully fenced', 'Outdoor Entertainment Area']"
Buy,https://www.domain.com.au/56-alexander-street-hamilton-south-nsw-2303-2016227976,Russell Dawson,Price Guide on Request,56 Alexander Street Hamilton South NSW 2303,3,1,4,House,536m²,None,None
Buy,https://www.domain.com.au/76-kahibah-road-highfields-nsw-2289-2016075858,Barry Price,"$995,000",76 Kahibah Road Highfields NSW 2289,3,1,3,House,"4,913m²","Located in the desirable suburb of Highfields, an easy drive to Kotara Westfield, Charlestown Square and some of Newcastle best beaches is this exciting property located on an impressive 4913m2 block (approx). The property offers a number of different and diverse opportunities subject to local council approval. The existing DA allows for a 1 into 2 lot subdivision with most of the civil work",None
Buy,https://www.domain.com.au/42-cupania-crescent-garden-suburb-nsw-2289-2015895447,Cveta Kolarovski,Contact Agent,42 Cupania  Crescent Garden Suburb NSW 2289,5,3,3,House,719m²,None,['Study']
Buy,https://www.domain.com.au/38a-corlette-street-cooks-hill-nsw-2300-2016192594,Mark Kentwell,"Guide $990,000 - Friendly Auction",38A Corlette Street Cooks Hill NSW 2300,3,2,−,House,132.7m²,None,None
Buy,https://www.domain.com.au/203-29-31-laman-street-cooks-hill-nsw-2300-2015745636,Graeme Brownlow,"$980,000 - $1,010,000",203/29-31 Laman Street Cooks Hill NSW 2300,3,2,1,Apartment / Unit / Flat,-,None,None
Buy,https://www.domain.com.au/604-335-wharf-road-newcastle-nsw-2300-2016277950,Peter Neskovski,"Guide $970,000-$990,000",604/335 Wharf Road Newcastle NSW 2300,3,2,2,Apartment / Unit / Flat,168m²,None,"['Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Water Views']"
